Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Revenue
8/4/2018,8,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
8/4/2018,8,April,2018,18,Youth (<25),1,F,Australia,Bikes,1,2171,3578,1407,3578
8/4/2018,8,April,2018,22,Youth (<25),1,F,Germany,Bikes,1,1252,2295,1043,2295
8/4/2018,8,April,2018,22,Youth (<25),1,M,Germany,Bikes,1,1555,2443,888,2443
8/4/2018,8,April,2018,30,Young Adults (25-34),1,M,France,Bikes,1,713,1120,407,1120
8/4/2018,8,April,2018,31,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
8/4/2018,8,April,2018,31,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
8/4/2018,8,April,2018,32,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
8/4/2018,8,April,2018,34,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1266,2320,1054,2320
8/4/2018,8,April,2018,35,Adults (35-64),1,F,Australia,Bikes,1,308,565,257,565
8/4/2018,8,April,2018,36,Adults (35-64),1,M,Australia,Bikes,1,420,769,349,769
8/4/2018,8,April,2018,39,Adults (35-64),1,M,United States,Bikes,1,1252,2295,1043,2295
8/4/2018,8,April,2018,50,Adults (35-64),1,M,Australia,Bikes,1,344,540,196,540
9/4/2018,9,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,1252,2295,1043,2295
9/4/2018,9,April,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,344,540,196,540
9/4/2018,9,April,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
9/4/2018,9,April,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
9/4/2018,9,April,2018,33,Young Adults (25-34),1,F,France,Bikes,1,1555,2443,888,2443
9/4/2018,9,April,2018,34,Young Adults (25-34),1,M,United Kingdom,Bikes,1,420,769,349,769
9/4/2018,9,April,2018,41,Adults (35-64),1,M,Australia,Bikes,1,1252,2295,1043,2295
9/4/2018,9,April,2018,41,Adults (35-64),1,M,Germany,Bikes,1,1252,2295,1043,2295
9/4/2018,9,April,2018,44,Adults (35-64),1,M,Australia,Bikes,1,1266,2320,1054,2320
9/4/2018,9,April,2018,47,Adults (35-64),1,F,United States,Bikes,1,1083,1701,618,1701
10/4/2018,10,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,1898,3375,1477,3375
10/4/2018,10,April,2018,24,Youth (<25),1,M,Australia,Bikes,1,1252,2295,1043,2295
10/4/2018,10,April,2018,25,Young Adults (25-34),1,F,canada,Bikes,1,1252,2295,1043,2295
10/4/2018,10,April,2018,30,Young Adults (25-34),1,F,Australia,Bikes,1,1266,2320,1054,2320
10/4/2018,10,April,2018,36,Adults (35-64),1,M,France,Bikes,1,1266,2320,1054,2320
10/4/2018,10,April,2018,41,Adults (35-64),1,F,Australia,Bikes,1,1252,2295,1043,2295
11/4/2018,11,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
11/4/2018,11,April,2018,25,Young Adults (25-34),1,F,Germany,Bikes,1,1252,2295,1043,2295
11/4/2018,11,April,2018,25,Young Adults (25-34),1,M,Germany,Bikes,1,1266,2320,1054,2320
11/4/2018,11,April,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
11/4/2018,11,April,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1252,2295,1043,2295
11/4/2018,11,April,2018,29,Young Adults (25-34),1,M,Germany,Bikes,1,344,540,196,540
11/4/2018,11,April,2018,30,Young Adults (25-34),1,F,United Kingdom,Bikes,1,2171,3578,1407,3578
11/4/2018,11,April,2018,31,Young Adults (25-34),1,F,United States,Bikes,1,1266,2320,1054,2320
11/4/2018,11,April,2018,32,Young Adults (25-34),1,M,Germany,Bikes,1,344,540,196,540
11/4/2018,11,April,2018,40,Adults (35-64),1,F,Australia,Bikes,1,1266,2320,1054,2320
11/4/2018,11,April,2018,42,Adults (35-64),1,M,United States,Bikes,1,1252,2295,1043,2295
11/4/2018,11,April,2018,50,Adults (35-64),1,M,United States,Bikes,1,713,1120,407,1120
11/4/2018,11,April,2018,56,Adults (35-64),1,M,Australia,Bikes,1,713,1120,407,1120
12/4/2018,12,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
12/4/2018,12,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
12/4/2018,12,April,2018,22,Youth (<25),1,M,Germany,Bikes,1,1083,1701,618,1701
12/4/2018,12,April,2018,27,Young Adults (25-34),1,M,Australia,Bikes,1,713,1120,407,1120
12/4/2018,12,April,2018,31,Young Adults (25-34),1,M,Germany,Bikes,1,1519,2443,924,2443
12/4/2018,12,April,2018,39,Adults (35-64),1,F,United States,Bikes,1,1266,2320,1054,2320
12/4/2018,12,April,2018,41,Adults (35-64),1,F,Australia,Bikes,1,1266,2320,1054,2320
13-04-18,13,April,2018,22,Youth (<25),1,F,canada,Bikes,1,1083,1701,618,1701
13-04-18,13,April,2018,24,Youth (<25),1,F,Germany,Bikes,1,1266,2320,1054,2320
13-04-18,13,April,2018,24,Youth (<25),1,M,Germany,Bikes,1,420,769,349,769
13-04-18,13,April,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,1252,2295,1043,2295
13-04-18,13,April,2018,29,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
13-04-18,13,April,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1083,1701,618,1701
13-04-18,13,April,2018,29,Young Adults (25-34),1,M,Germany,Bikes,1,344,540,196,540
13-04-18,13,April,2018,29,Young Adults (25-34),1,F,Germany,Bikes,1,1083,1701,618,1701
13-04-18,13,April,2018,30,Young Adults (25-34),1,F,Australia,Bikes,1,1266,2320,1054,2320
13-04-18,13,April,2018,31,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1266,2320,1054,2320
13-04-18,13,April,2018,35,Adults (35-64),1,F,Germany,Bikes,1,1083,1701,618,1701
13-04-18,13,April,2018,38,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
13-04-18,13,April,2018,40,Adults (35-64),1,F,United States,Bikes,1,1555,2443,888,2443
13-04-18,13,April,2018,41,Adults (35-64),1,M,Germany,Bikes,1,713,1120,407,1120
13-04-18,13,April,2018,46,Adults (35-64),1,F,Australia,Bikes,1,344,540,196,540
13-04-18,13,April,2018,46,Adults (35-64),1,F,Australia,Bikes,1,344,540,196,540
13-04-18,13,April,2018,51,Adults (35-64),1,F,United States,Bikes,1,344,540,196,540
13-04-18,13,April,2018,51,Adults (35-64),1,M,canada,Bikes,1,487,783,296,783
14-04-18,14,April,2018,24,Youth (<25),1,F,Germany,Bikes,1,1266,2320,1054,2320
14-04-18,14,April,2018,24,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
14-04-18,14,April,2018,27,Young Adults (25-34),1,M,France,Bikes,1,713,1120,407,1120
14-04-18,14,April,2018,28,Young Adults (25-34),1,F,United States,Bikes,1,713,1120,407,1120
14-04-18,14,April,2018,38,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
14-04-18,14,April,2018,47,Adults (35-64),1,F,Australia,Bikes,1,2171,3578,1407,3578
14-04-18,14,April,2018,66,Seniors (64+),1,M,United States,Bikes,1,1252,2295,1043,2295
15-04-18,15,April,2018,17,Youth (<25),1,M,Australia,Bikes,1,487,783,296,783
15-04-18,15,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,308,565,257,565
15-04-18,15,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,2171,3578,1407,3578
15-04-18,15,April,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
15-04-18,15,April,2018,30,Young Adults (25-34),1,F,Germany,Bikes,1,344,540,196,540
15-04-18,15,April,2018,31,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
15-04-18,15,April,2018,32,Young Adults (25-34),1,F,France,Bikes,1,1555,2443,888,2443
15-04-18,15,April,2018,34,Young Adults (25-34),1,M,United Kingdom,Bikes,1,713,1120,407,1120
15-04-18,15,April,2018,42,Adults (35-64),1,F,United States,Bikes,1,1252,2295,1043,2295
15-04-18,15,April,2018,49,Adults (35-64),1,M,United States,Bikes,1,1519,2443,924,2443
16-04-18,16,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,1898,3375,1477,3375
16-04-18,16,April,2018,22,Youth (<25),1,M,Australia,Bikes,1,1252,2295,1043,2295
16-04-18,16,April,2018,25,Young Adults (25-34),1,M,United Kingdom,Bikes,1,420,769,349,769
16-04-18,16,April,2018,27,Young Adults (25-34),1,F,Germany,Bikes,1,344,540,196,540
16-04-18,16,April,2018,30,Young Adults (25-34),1,M,France,Bikes,1,2171,3578,1407,3578
16-04-18,16,April,2018,32,Young Adults (25-34),1,M,France,Bikes,1,2171,3578,1407,3578
16-04-18,16,April,2018,43,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
17-04-18,17,April,2018,18,Youth (<25),1,F,Australia,Bikes,1,487,783,296,783
17-04-18,17,April,2018,19,Youth (<25),1,F,Australia,Bikes,1,487,783,296,783
17-04-18,17,April,2018,19,Youth (<25),1,F,Australia,Bikes,1,487,783,296,783
17-04-18,17,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
17-04-18,17,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
17-04-18,17,April,2018,21,Youth (<25),1,F,United States,Bikes,1,487,783,296,783
17-04-18,17,April,2018,25,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
17-04-18,17,April,2018,26,Young Adults (25-34),1,M,Australia,Bikes,1,420,769,349,769
17-04-18,17,April,2018,31,Young Adults (25-34),1,F,Germany,Bikes,1,1555,2443,888,2443
17-04-18,17,April,2018,33,Young Adults (25-34),1,F,France,Bikes,1,2171,3578,1407,3578
17-04-18,17,April,2018,34,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
17-04-18,17,April,2018,46,Adults (35-64),1,F,United States,Bikes,1,1083,1701,618,1701
17-04-18,17,April,2018,46,Adults (35-64),1,M,United States,Bikes,1,2171,3578,1407,3578
17-04-18,17,April,2018,47,Adults (35-64),1,M,Australia,Bikes,1,1519,2443,924,2443
17-04-18,17,April,2018,51,Adults (35-64),1,F,Australia,Bikes,1,1555,2443,888,2443
17-04-18,17,April,2018,54,Adults (35-64),1,M,Australia,Bikes,1,713,1120,407,1120
18-04-18,18,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
18-04-18,18,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
18-04-18,18,April,2018,25,Young Adults (25-34),1,F,United States,Bikes,1,344,540,196,540
18-04-18,18,April,2018,29,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
18-04-18,18,April,2018,31,Young Adults (25-34),1,M,United States,Bikes,1,420,769,349,769
18-04-18,18,April,2018,34,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1266,2320,1054,2320
18-04-18,18,April,2018,43,Adults (35-64),1,M,Australia,Bikes,1,1252,2295,1043,2295
18-04-18,18,April,2018,45,Adults (35-64),1,F,Germany,Bikes,1,1252,2295,1043,2295
18-04-18,18,April,2018,50,Adults (35-64),1,M,Australia,Bikes,1,344,540,196,540
18-04-18,18,April,2018,50,Adults (35-64),1,F,Australia,Bikes,1,344,540,196,540
18-04-18,18,April,2018,51,Adults (35-64),1,F,Australia,Bikes,1,713,1120,407,1120
19-04-18,19,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
19-04-18,19,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
19-04-18,19,April,2018,28,Young Adults (25-34),1,M,France,Bikes,1,713,1120,407,1120
19-04-18,19,April,2018,29,Young Adults (25-34),1,M,Germany,Bikes,1,2171,3578,1407,3578
19-04-18,19,April,2018,29,Young Adults (25-34),1,F,France,Bikes,1,713,1120,407,1120
19-04-18,19,April,2018,38,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
19-04-18,19,April,2018,42,Adults (35-64),1,F,Germany,Bikes,1,1266,2320,1054,2320
20-04-18,20,April,2018,27,Young Adults (25-34),1,F,France,Bikes,1,713,1120,407,1120
20-04-18,20,April,2018,28,Young Adults (25-34),1,M,France,Bikes,1,713,1120,407,1120
20-04-18,20,April,2018,29,Young Adults (25-34),1,M,France,Bikes,1,1555,2443,888,2443
20-04-18,20,April,2018,29,Young Adults (25-34),1,F,France,Bikes,1,487,783,296,783
20-04-18,20,April,2018,30,Young Adults (25-34),1,M,canada,Bikes,1,1252,2295,1043,2295
20-04-18,20,April,2018,37,Adults (35-64),1,F,France,Bikes,1,420,769,349,769
20-04-18,20,April,2018,39,Adults (35-64),1,M,Australia,Bikes,1,1252,2295,1043,2295
20-04-18,20,April,2018,40,Adults (35-64),1,M,United States,Bikes,1,713,1120,407,1120
20-04-18,20,April,2018,42,Adults (35-64),1,M,Australia,Bikes,1,1912,3400,1488,3400
21-04-18,21,April,2018,29,Young Adults (25-34),1,F,France,Bikes,1,487,783,296,783
21-04-18,21,April,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1083,1701,618,1701
21-04-18,21,April,2018,29,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
21-04-18,21,April,2018,30,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
21-04-18,21,April,2018,52,Adults (35-64),1,F,United States,Bikes,1,713,1120,407,1120
22-04-18,22,April,2018,18,Youth (<25),1,F,United States,Bikes,1,2171,3578,1407,3578
22-04-18,22,April,2018,26,Young Adults (25-34),1,M,Australia,Bikes,1,487,783,296,783
22-04-18,22,April,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
22-04-18,22,April,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,344,540,196,540
22-04-18,22,April,2018,35,Adults (35-64),1,F,France,Bikes,1,1555,2443,888,2443
22-04-18,22,April,2018,50,Adults (35-64),1,M,United States,Bikes,1,713,1120,407,1120
23-04-18,23,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
23-04-18,23,April,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
23-04-18,23,April,2018,28,Young Adults (25-34),1,M,France,Bikes,1,344,540,196,540
23-04-18,23,April,2018,29,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
23-04-18,23,April,2018,31,Young Adults (25-34),1,F,France,Bikes,1,1555,2443,888,2443
23-04-18,23,April,2018,50,Adults (35-64),1,F,Australia,Bikes,1,344,540,196,540
24-04-18,24,April,2018,19,Youth (<25),1,F,Australia,Bikes,1,487,783,296,783
24-04-18,24,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,1252,2295,1043,2295
24-04-18,24,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
24-04-18,24,April,2018,25,Young Adults (25-34),1,M,Australia,Bikes,1,1898,3375,1477,3375
24-04-18,24,April,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
24-04-18,24,April,2018,28,Young Adults (25-34),1,M,Germany,Bikes,1,1083,1701,618,1701
24-04-18,24,April,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
24-04-18,24,April,2018,31,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
24-04-18,24,April,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
24-04-18,24,April,2018,34,Young Adults (25-34),1,M,Germany,Bikes,1,344,540,196,540
24-04-18,24,April,2018,35,Adults (35-64),1,M,Australia,Bikes,1,1266,2320,1054,2320
24-04-18,24,April,2018,38,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
24-04-18,24,April,2018,40,Adults (35-64),1,M,United States,Bikes,1,2171,3578,1407,3578
24-04-18,24,April,2018,42,Adults (35-64),1,M,Germany,Bikes,1,487,783,296,783
24-04-18,24,April,2018,46,Adults (35-64),1,M,United Kingdom,Bikes,1,344,540,196,540
25-04-18,25,April,2018,17,Youth (<25),1,F,Australia,Bikes,1,420,769,349,769
25-04-18,25,April,2018,17,Youth (<25),1,M,Australia,Bikes,1,487,783,296,783
25-04-18,25,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
25-04-18,25,April,2018,18,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
25-04-18,25,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
25-04-18,25,April,2018,26,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
25-04-18,25,April,2018,27,Young Adults (25-34),1,M,France,Bikes,1,1555,2443,888,2443
25-04-18,25,April,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,713,1120,407,1120
25-04-18,25,April,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1083,1701,618,1701
25-04-18,25,April,2018,32,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
25-04-18,25,April,2018,39,Adults (35-64),1,F,United States,Bikes,1,1252,2295,1043,2295
25-04-18,25,April,2018,39,Adults (35-64),1,F,Germany,Bikes,1,1083,1701,618,1701
25-04-18,25,April,2018,40,Adults (35-64),1,F,France,Bikes,1,1252,2295,1043,2295
25-04-18,25,April,2018,41,Adults (35-64),1,F,Australia,Bikes,1,1266,2320,1054,2320
25-04-18,25,April,2018,46,Adults (35-64),1,F,United States,Bikes,1,1083,1701,618,1701
26-04-18,26,April,2018,21,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
26-04-18,26,April,2018,25,Young Adults (25-34),1,F,Australia,Bikes,1,1266,2320,1054,2320
26-04-18,26,April,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,713,1120,407,1120
26-04-18,26,April,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,344,540,196,540
26-04-18,26,April,2018,31,Young Adults (25-34),1,F,United Kingdom,Bikes,1,344,540,196,540
26-04-18,26,April,2018,39,Adults (35-64),1,F,United States,Bikes,1,713,1120,407,1120
26-04-18,26,April,2018,39,Adults (35-64),1,M,Germany,Bikes,1,1083,1701,618,1701
26-04-18,26,April,2018,43,Adults (35-64),1,F,United States,Bikes,1,1266,2320,1054,2320
26-04-18,26,April,2018,47,Adults (35-64),1,F,canada,Bikes,1,344,540,196,540
27-04-18,27,April,2018,17,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
27-04-18,27,April,2018,19,Youth (<25),1,M,Australia,Bikes,1,1252,2295,1043,2295
27-04-18,27,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,344,540,196,540
27-04-18,27,April,2018,21,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
27-04-18,27,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,2171,3578,1407,3578
27-04-18,27,April,2018,24,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
27-04-18,27,April,2018,25,Young Adults (25-34),1,F,United States,Bikes,1,344,540,196,540
27-04-18,27,April,2018,28,Young Adults (25-34),1,F,United States,Bikes,1,344,540,196,540
27-04-18,27,April,2018,33,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
27-04-18,27,April,2018,45,Adults (35-64),1,M,Germany,Bikes,1,713,1120,407,1120
27-04-18,27,April,2018,50,Adults (35-64),1,M,Australia,Bikes,1,713,1120,407,1120
28-04-18,28,April,2018,20,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
28-04-18,28,April,2018,21,Youth (<25),1,F,Australia,Bikes,1,1252,2295,1043,2295
28-04-18,28,April,2018,26,Young Adults (25-34),1,F,United States,Bikes,1,1252,2295,1043,2295
28-04-18,28,April,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
28-04-18,28,April,2018,28,Young Adults (25-34),1,F,Germany,Bikes,1,1083,1701,618,1701
28-04-18,28,April,2018,29,Young Adults (25-34),1,F,United Kingdom,Bikes,1,713,1120,407,1120
28-04-18,28,April,2018,33,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
28-04-18,28,April,2018,49,Adults (35-64),1,M,Australia,Bikes,1,344,540,196,540
29-04-18,29,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,344,540,196,540
29-04-18,29,April,2018,20,Youth (<25),1,M,Australia,Bikes,1,344,540,196,540
29-04-18,29,April,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,2171,3578,1407,3578
29-04-18,29,April,2018,29,Young Adults (25-34),1,F,France,Bikes,1,713,1120,407,1120
29-04-18,29,April,2018,32,Young Adults (25-34),1,F,France,Bikes,1,1555,2443,888,2443
29-04-18,29,April,2018,34,Young Adults (25-34),1,M,France,Bikes,1,1555,2443,888,2443
29-04-18,29,April,2018,57,Adults (35-64),1,M,Australia,Bikes,1,2171,3578,1407,3578
30-04-18,30,April,2018,19,Youth (<25),1,M,Australia,Bikes,1,344,540,196,540
30-04-18,30,April,2018,25,Young Adults (25-34),1,F,United States,Bikes,1,295,540,245,540
30-04-18,30,April,2018,27,Young Adults (25-34),1,F,Australia,Bikes,1,1266,2320,1054,2320
30-04-18,30,April,2018,29,Young Adults (25-34),1,M,Germany,Bikes,1,2171,3578,1407,3578
30-04-18,30,April,2018,31,Young Adults (25-34),1,F,Germany,Bikes,1,713,1120,407,1120
30-04-18,30,April,2018,32,Young Adults (25-34),1,M,United Kingdom,Bikes,1,713,1120,407,1120
30-04-18,30,April,2018,43,Adults (35-64),1,F,Germany,Bikes,1,1083,1701,618,1701
30-04-18,30,April,2018,45,Adults (35-64),1,M,Germany,Bikes,1,1083,1701,618,1701
30-04-18,30,April,2018,46,Adults (35-64),1,F,United States,Bikes,1,2171,3578,1407,3578
30-04-18,30,April,2018,48,Adults (35-64),1,F,Germany,Bikes,1,1266,2320,1054,2320
30-04-18,30,April,2018,61,Adults (35-64),1,F,France,Bikes,1,1252,2295,1043,2295
1/5/2018,1,May,2018,19,Youth (<25),1,M,Australia,Bikes,1,308,565,257,565
1/5/2018,1,May,2018,22,Youth (<25),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
1/5/2018,1,May,2018,28,Young Adults (25-34),1,F,France,Bikes,1,1252,2295,1043,2295
1/5/2018,1,May,2018,28,Young Adults (25-34),1,F,France,Bikes,1,1266,2320,1054,2320
1/5/2018,1,May,2018,28,Young Adults (25-34),1,F,canada,Bikes,1,1266,2320,1054,2320
1/5/2018,1,May,2018,28,Young Adults (25-34),1,F,United States,Bikes,1,1252,2295,1043,2295
1/5/2018,1,May,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,1266,2320,1054,2320
1/5/2018,1,May,2018,31,Young Adults (25-34),1,M,United States,Bikes,1,420,769,349,769
1/5/2018,1,May,2018,31,Young Adults (25-34),1,M,Australia,Bikes,1,420,769,349,769
1/5/2018,1,May,2018,36,Adults (35-64),1,F,Australia,Bikes,1,713,1120,407,1120
1/5/2018,1,May,2018,44,Adults (35-64),1,M,United Kingdom,Bikes,1,713,1120,407,1120
1/5/2018,1,May,2018,45,Adults (35-64),1,M,United States,Bikes,1,1519,2443,924,2443
1/5/2018,1,May,2018,49,Adults (35-64),1,F,United States,Bikes,1,487,783,296,783
2/5/2018,2,May,2018,28,Young Adults (25-34),1,F,canada,Bikes,1,1519,2443,924,2443
2/5/2018,2,May,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
2/5/2018,2,May,2018,29,Young Adults (25-34),1,M,United States,Bikes,1,1252,2295,1043,2295
2/5/2018,2,May,2018,30,Young Adults (25-34),1,F,United States,Bikes,1,295,540,245,540
2/5/2018,2,May,2018,31,Young Adults (25-34),1,F,France,Bikes,1,487,783,296,783
2/5/2018,2,May,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
2/5/2018,2,May,2018,34,Young Adults (25-34),1,F,canada,Bikes,1,420,769,349,769
2/5/2018,2,May,2018,34,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
2/5/2018,2,May,2018,38,Adults (35-64),1,F,Australia,Bikes,1,1252,2295,1043,2295
2/5/2018,2,May,2018,39,Adults (35-64),1,F,Germany,Bikes,1,2171,3578,1407,3578
2/5/2018,2,May,2018,48,Adults (35-64),1,M,United States,Bikes,1,1252,2295,1043,2295
3/5/2018,3,May,2018,20,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
3/5/2018,3,May,2018,21,Youth (<25),1,F,United Kingdom,Bikes,1,1555,2443,888,2443
3/5/2018,3,May,2018,22,Youth (<25),1,F,Australia,Bikes,1,1083,1701,618,1701
3/5/2018,3,May,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,1266,2320,1054,2320
3/5/2018,3,May,2018,29,Young Adults (25-34),1,F,Germany,Bikes,1,2171,3578,1407,3578
3/5/2018,3,May,2018,30,Young Adults (25-34),1,M,Germany,Bikes,1,2171,3578,1407,3578
3/5/2018,3,May,2018,32,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
3/5/2018,3,May,2018,33,Young Adults (25-34),1,F,United States,Bikes,1,344,540,196,540
3/5/2018,3,May,2018,34,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
3/5/2018,3,May,2018,34,Young Adults (25-34),1,M,United Kingdom,Bikes,1,713,1120,407,1120
3/5/2018,3,May,2018,40,Adults (35-64),1,F,Australia,Bikes,1,1083,1701,618,1701
3/5/2018,3,May,2018,46,Adults (35-64),1,M,Australia,Bikes,1,344,540,196,540
3/5/2018,3,May,2018,51,Adults (35-64),1,M,United States,Bikes,1,420,769,349,769
3/5/2018,3,May,2018,51,Adults (35-64),1,M,United States,Bikes,1,344,540,196,540
3/5/2018,3,May,2018,55,Adults (35-64),1,F,Australia,Bikes,1,420,769,349,769
4/5/2018,4,May,2018,20,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
4/5/2018,4,May,2018,22,Youth (<25),1,F,canada,Bikes,1,1083,1701,618,1701
4/5/2018,4,May,2018,25,Young Adults (25-34),1,M,canada,Bikes,1,2171,3578,1407,3578
4/5/2018,4,May,2018,27,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
4/5/2018,4,May,2018,31,Young Adults (25-34),1,F,United States,Bikes,1,1252,2295,1043,2295
4/5/2018,4,May,2018,34,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
4/5/2018,4,May,2018,35,Adults (35-64),1,F,United Kingdom,Bikes,1,344,540,196,540
4/5/2018,4,May,2018,38,Adults (35-64),1,M,Germany,Bikes,1,1083,1701,618,1701
4/5/2018,4,May,2018,57,Adults (35-64),1,M,Australia,Bikes,1,295,540,245,540
5/5/2018,5,May,2018,23,Youth (<25),1,M,Australia,Bikes,1,1083,1701,618,1701
5/5/2018,5,May,2018,26,Young Adults (25-34),1,F,Australia,Bikes,1,2171,3578,1407,3578
5/5/2018,5,May,2018,27,Young Adults (25-34),1,F,United States,Bikes,1,1266,2320,1054,2320
5/5/2018,5,May,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
5/5/2018,5,May,2018,30,Young Adults (25-34),1,M,France,Bikes,1,2171,3578,1407,3578
5/5/2018,5,May,2018,32,Young Adults (25-34),1,M,France,Bikes,1,2171,3578,1407,3578
